passenger1,passenger2,flightsTogether
10960,11088,5
3078,8679,5
8195,288,5
8149,9751,5
1413,9539,5
11723,11745,5
2284,10740,5
11072,3515,5
10203,7844,5
11529,9922,5
5575,3611,5
1404,2479,5
863,614,5
7076,4269,5
4584,11007,5
2489,11007,5
12057,12100,5
5414,3615,5
5943,1617,5
2458,4737,5
9376,8017,5
8017,8562,5
6827,10253,5
10576,7747,5
9683,1342,5
4632,8006,5
9522,167,5
6890,11868,5
9395,1673,5
7881,10095,5
3963,9725,5
1218,11957,5
3921,953,5
6823,3921,5
8896,2441,5
10365,9544,5
1617,9385,5
12374,12323,5
1074,4735,5
6929,2408,5
7243,10243,5
4170,6548,5
6080,6548,5
7693,11963,5
7502,5175,5
11376,10261,5
10179,11649,5
11253,3529,5
10149,932,5
12586,12589,5
12589,12594,5
12533,12516,5
420,11456,5
4082,1482,5
12746,12704,5
375,9922,5
2007,2829,5
12497,8212,5
9247,9033,5
5998,10989,5
10486,3599,5
11571,3309,5
2500,3410,5
3957,13195,5
13693,9696,5
9713,926,5
4115,5012,5
12173,5355,5
12173,3926,5
13970,13940,5
1753,12586,5
8348,9171,5
13365,1451,5
2717,603,5
5164,3925,5
10685,9355,5
6293,11587,5
13249,8810,5
13218,9540,5
13218,11211,5
11211,356,5
6591,13221,5
13561,6323,5
5319,13045,5
8702,1143,5
9540,5101,5
4685,13564,5
7624,4687,5
1419,12323,5
712,10605,5
712,2639,5
11353,1740,5
5487,8106,5
11282,9157,5
1460,12144,5
324,309,5
692,613,5
729,791,5
706,778,5
799,773,5
743,791,5
727,762,5
737,719,5
737,727,5
712,743,5
768,719,5
781,734,5
750,729,5
1084,1024,5
204,283,5
785,795,5
1095,1044,5
1071,1050,5
1002,1013,5
1095,328,5
1074,1288,5
762,395,5
328,755,5
704,328,5
730,334,5
1287,1014,5
1958,1906,5
1914,1911,5
2185,2170,5
2106,2123,5
2197,2159,5
2220,2203,5
2233,2205,5
2489,2457,5
56,169,5
2568,2560,5
2973,2926,5
2924,2977,5
461,1674,5
3146,248,5
212,611,5
3475,3483,5
3444,3402,5
2655,1247,5
3565,3598,5
3547,3577,5
3681,3620,5
1023,3414,5
760,3492,5
3739,3794,5
3904,3914,5
3933,3980,5
3172,628,5
1163,1499,5
450,2512,5
292,1095,5
2600,211,5
2589,3005,5
4359,4377,5
2521,2667,5
3571,2255,5
3679,141,5
3672,139,5
186,2475,5
2440,173,5
4611,2709,5
2759,4059,5
4399,2783,5
4052,2867,5
4083,407,5
4013,928,5
4991,4927,5
5067,5075,5
3682,3539,5
3536,1358,5
5356,3858,5
5451,5467,5
5402,5416,5
1377,4329,5
2905,4359,5
4344,1332,5
5696,5630,5
5486,2759,5
5443,2511,5
1484,5481,5
4339,5412,5
4011,5401,5
4011,5448,5
4011,5421,5
4364,5439,5
4260,1472,5
5759,5717,5
2965,5007,5
3169,1230,5
4430,1548,5
3963,1692,5
5960,5949,5
4314,1963,5
6031,6093,5
5456,6020,5
4339,1853,5
3609,592,5
5467,2596,5
4656,5450,5
6848,6864,5
6809,6866,5
6889,6829,5
6817,6858,5
1476,2596,5
7663,7694,5
4610,2271,5
7768,7707,5
6408,5771,5
997,5769,5
6008,4481,5
5954,6469,5
324,5720,5
438,5720,5
7861,7882,5
8276,8245,5
8270,8202,5
8384,8375,5
8542,8577,5
3689,7697,5
6927,7484,5
3967,6972,5
6809,3544,5
4674,6855,5
5761,6864,5
6853,3120,5
3368,7597,5
4854,281,5
853,7120,5
1050,6486,5
5423,441,5
8353,2857,5
814,7948,5
3077,1493,5
5435,4563,5
1933,2702,5
1337,1158,5
8348,1357,5
7951,7580,5
6524,8786,5
5423,5509,5
5505,7662,5
5505,5482,5
4249,3330,5
340,7418,5
4850,813,5
9324,9317,5
3924,8519,5
9620,9677,5
9686,9622,5
9686,9628,5
9684,9690,5
9766,9753,5
734,4719,5
8871,8585,5
8251,163,5
8742,5612,5
2713,5137,5
2678,7833,5
3025,6584,5
6707,6100,5
5672,9622,5
5572,9640,5
9660,300,5
3176,1675,5
6453,6878,5
53,6694,5
10313,6813,5
10415,10412,5
10451,10445,5
10485,10434,5
10424,10439,5
5876,398,5
2482,4283,5
1917,5546,5
5668,3802,5
2358,4876,5
9757,10541,5
9212,10110,5
3618,2024,5
2024,392,5
10703,10756,5
5661,1883,5
10640,9188,5
11032,11094,5
4202,10720,5
9271,1769,5
8519,1769,5
10535,4293,5
2678,7591,5
2097,7349,5
7349,1464,5
11636,11642,5
3518,9127,5
11821,11808,5
167,10350,5
5021,10203,5
5056,7919,5
8194,736,5
4364,2489,5
10058,5696,5
3432,4269,5
5943,9421,5
2458,1617,5
1617,8653,5
6114,10460,5
7950,5943,5
1783,4713,5
10576,6113,5
10089,8128,5
10097,1673,5
10015,1079,5
9127,4713,5
1617,9395,5
6286,3867,5
6954,2225,5
7243,8835,5
6032,873,5
1057,10270,5
9862,1555,5
11687,9988,5
9988,11649,5
2869,11767,5
7725,9472,5
3993,6953,5
12005,2378,5
4917,2964,5
5653,311,5
5530,10552,5
3631,318,5
12043,779,5
12001,10945,5
8317,1526,5
8642,7800,5
10130,10478,5
10130,9600,5
12430,1449,5
532,10167,5
3030,11430,5
4543,9991,5
6535,9435,5
6060,1113,5
1770,9146,5
1779,5843,5
13640,13694,5
3309,3779,5
9524,7657,5
4502,13215,5
13560,13265,5
7393,13163,5
13663,281,5
13432,13525,5
10627,435,5
10991,5259,5
8036,8348,5
7579,1240,5
12582,6138,5
637,9721,5
10573,13627,5
10908,9445,5
8091,3078,5
5863,810,5
10175,11334,5
10685,8529,5
10458,3953,5
12717,11870,5
7288,1626,5
8563,5012,5
860,14022,5
8810,10067,5
13571,13218,5
2964,7099,5
6535,7721,5
13564,6857,5
2588,183,5
10938,8057,5
7624,12146,5
4711,1242,5
8211,11353,5
248,276,5
324,330,5
341,376,5
313,315,5
763,705,5
706,795,5
733,721,5
786,703,5
747,759,5
751,743,5
755,747,5
1098,1048,5
1021,1057,5
529,513,5
762,778,5
785,773,5
778,793,5
759,727,5
1045,1023,5
1086,1011,5
334,1056,5
381,750,5
1031,797,5
1942,1936,5
1956,1987,5
1913,1987,5
2568,2576,5
2600,2563,5
2696,2653,5
2621,2625,5
2946,2923,5
3193,3188,5
3109,3107,5
681,3146,5
3691,3677,5
3664,3610,5
740,3444,5
3940,3901,5
3902,3959,5
3990,3988,5
4060,4088,5
4090,4060,5
4035,4075,5
1197,525,5
1476,2729,5
2563,299,5
1300,293,5
299,2560,5
610,2522,5
4269,4264,5
2570,1298,5
2912,962,5
2968,1369,5
2699,1298,5
2699,331,5
4063,4362,5
2429,3661,5
3477,2527,5
4690,4630,5
4628,4700,5
1444,2758,5
3015,2501,5
4091,3343,5
2793,4614,5
4016,2867,5
4364,2717,5
4353,975,5
5095,5100,5
5459,5496,5
4022,2911,5
4009,5466,5
5471,4011,5
4083,5466,5
5718,5772,5
5725,5792,5
4690,4972,5
3572,1548,5
1046,4632,5
5917,5919,5
4761,5204,5
4904,6087,5
2509,6004,5
5467,1651,5
4967,1692,5
6658,6611,5
6855,6884,5
6893,6817,5
6896,6869,5
4903,4300,5
7006,7029,5
7043,7047,5
6718,5560,5
5711,935,5
6008,5788,5
5954,6008,5
2734,5954,5
477,4481,5
5744,1619,5
7149,7563,5
5989,4700,5
4072,7770,5
2492,4435,5
6380,188,5
2031,3414,5
368,2758,5
8089,6052,5
8089,6100,5
6889,4969,5
6836,5494,5
1817,6016,5
6885,6047,5
6874,6001,5
5767,6849,5
3442,4634,5
8945,9000,5
5377,6585,5
3077,4156,5
7868,4468,5
8142,8656,5
6382,8690,5
8398,2537,5
6126,8262,5
9009,9077,5
2732,534,5
822,2723,5
5742,1956,5
1143,8117,5
7735,8749,5
7403,7776,5
3418,5579,5
5566,1677,5
6294,1053,5
2939,6052,5
877,8843,5
9602,9679,5
9690,9677,5
9684,9672,5
3237,4586,5
8912,6987,5
863,8912,5
6776,9611,5
388,4329,5
1434,6560,5
10238,10212,5
5611,1020,5
8658,6878,5
8411,211,5
9562,9935,5
10327,211,5
10329,6372,5
10407,10431,5
10402,10451,5
10430,10470,5
10430,10433,5
10492,10481,5
10452,10438,5
8775,3153,5
7810,4283,5
2479,7677,5
10541,9757,5
3002,9699,5
2024,3618,5
3028,7560,5
484,7209,5
10756,10704,5
10770,10737,5
11060,11062,5
932,11276,5
3064,10714,5
11357,11328,5
11370,11393,5
9758,10253,5
10975,1246,5
7671,1024,5
6310,8877,5
11719,11753,5
11753,11719,5
4275,2811,5
5016,5209,5
11821,11842,5
10819,2100,5
10858,9599,5
391,4978,5
4601,2625,5
11769,6523,5
10310,582,5
2527,8598,5
4584,7076,5
4584,8266,5
6810,371,5
7679,10394,5
4789,1138,5
8587,293,5
479,10833,5
10541,8584,5
2201,8017,5
167,6113,5
4420,6184,5
418,3812,5
1079,10089,5
10095,9395,5
9385,7881,5
10097,11280,5
12182,12112,5
7507,9441,5
620,11855,5
7711,3551,5
4137,9653,5
4816,10015,5
10024,6317,5
7014,11779,5
7777,1681,5
1462,2412,5
2398,9094,5
10716,5438,5
7832,1555,5
3529,1266,5
12146,6575,5
12598,12544,5
4707,8024,5
318,6089,5
9516,10203,5
1085,8315,5
4329,12351,5
2588,9101,5
12908,12993,5
12937,12945,5
7509,5958,5
9527,6306,5
10486,5686,5
3560,9478,5
6336,7350,5
13663,13640,5
13618,13695,5
13647,13614,5
3702,13636,5
9366,9713,5
5910,13560,5
2626,11613,5
11186,2844,5
8036,456,5
9653,12586,5
5867,4460,5
12727,5504,5
13268,11359,5
13276,311,5
9494,3179,5
14075,14056,5
14091,14018,5
9035,11011,5
7846,13404,5
7609,4964,5
3910,11502,5
12195,13365,5
1626,11099,5
6293,9994,5
6293,5212,5
7721,1769,5
7721,7060,5
13218,356,5
1591,2964,5
5007,7060,5
13284,5007,5
9540,13561,5
7967,1735,5
42,9540,5
7194,5111,5
10244,13296,5
2467,8434,5
5693,938,5
3235,11089,5
8358,12299,5
2035,2467,5
14741,14770,5
299,212,5
341,392,5
360,385,5
362,341,5
401,430,5
577,534,5
529,534,5
695,605,5
729,793,5
746,749,5
755,729,5
816,873,5
1021,1044,5
293,212,5
730,729,5
734,719,5
862,868,5
313,1021,5
1439,1465,5
786,1021,5
1576,1506,5
1954,1975,5
1974,1937,5
1902,1974,5
2205,2229,5
2500,2462,5
2441,2464,5
2390,119,5
2378,2033,5
126,2315,5
2531,2545,5
3123,601,5
645,3109,5
248,3146,5
3553,3524,5
3510,3536,5
3491,1001,5
3413,772,5
3711,3749,5
3901,3906,5
3979,3975,5
4071,4040,5
4075,4017,5
4069,4088,5
4009,4069,5
4016,4063,5
684,2522,5
456,1220,5
1699,2541,5
333,3941,5
333,3980,5
3529,2278,5
416,154,5
4291,4201,5
1243,2531,5
4379,4377,5
1221,991,5
2567,1269,5
3678,2498,5
4329,4084,5
2870,3896,5
3867,1005,5
4632,4700,5
1248,2720,5
3046,1082,5
1134,1703,5
4025,1314,5
4044,2939,5
1464,4309,5
4012,930,5
2939,4013,5
4052,2717,5
4059,2511,5
4059,2939,5
4933,4911,5
2233,2554,5
4178,4490,5
2260,3668,5
977,2932,5
989,2786,5
5157,795,5
3454,5116,5
4496,2574,5
4575,2277,5
4522,1430,5
5644,5606,5
5419,4011,5
5429,4339,5
5414,4044,5
5494,4053,5
4339,5490,5
1314,5477,5
147,3670,5
5718,5707,5
5731,5746,5
1762,2174,5
1942,1281,5
5455,4542,5
4346,4552,5
2560,3527,5
4632,1046,5
3645,380,5
5982,5918,5
5954,5935,5
6046,6042,5
6084,6052,5
6205,6259,5
1078,6089,5
3016,170,5
6893,6870,5
6885,6896,5
6830,6889,5
6830,6897,5
6870,6885,5
6858,6824,5
7028,7077,5
7197,7128,5
7549,7509,5
2725,5959,5
876,2088,5
167,5779,5
5755,1250,5
7716,7756,5
7864,7833,5
4166,7114,5
117,756,5
3148,2062,5
8254,8249,5
8276,8213,5
7600,5533,5
5766,4700,5
5766,6810,5
6810,1569,5
6810,6020,5
2939,5795,5
2636,5674,5
5573,6776,5
1283,4584,5
5866,2601,5
6418,8007,5
6951,3472,5
997,6830,5
6064,6833,5
6001,6858,5
5819,5596,5
7761,7327,5
7545,1638,5
7318,8216,5
4177,7747,5
8995,8968,5
8986,9000,5
8920,8961,5
8936,8963,5
8965,9000,5
7685,7820,5
2926,2776,5
5644,4283,5
3615,352,5
505,1128,5
1173,4194,5
4058,3802,5
9006,9042,5
1055,5249,5
1381,6299,5
3773,1752,5
6796,1208,5
9279,9234,5
5766,3177,5
1613,8073,5
2886,1053,5
1053,1569,5
2747,7505,5
8213,6931,5
9421,9412,5
9664,9679,5
9628,9618,5
5876,1078,5
9928,9922,5
3466,1209,5
8411,6707,5
9033,1883,5
2856,2415,5
2097,75,5
8137,8685,5
10329,10327,5
4850,8961,5
9983,760,5
10486,6060,5
5328,3442,5
7026,3518,5
6707,10313,5
8775,8158,5
5423,10325,5
8461,10358,5
2973,2068,5
3278,7243,5
3356,7860,5
2482,10346,5
2960,1917,5
4202,2945,5
10937,10958,5
11011,9097,5
11193,11142,5
11199,11176,5
2701,11272,5
10798,1715,5
3064,10767,5
5283,8515,5
7636,2068,5
8024,1631,5
3029,2162,5
1413,6310,5
3332,1974,5
11398,9127,5
11896,11888,5
7737,4707,5
3531,8595,5
4749,7737,5
5002,6807,5
1532,7629,5
3851,888,5
614,1064,5
10613,10758,5
2851,4802,5
3432,11007,5
7902,4737,5
9386,8017,5
1505,9282,5
9282,10267,5
8679,3112,5
8584,167,5
11073,3180,5
6471,10015,5
1747,6471,5
1343,8040,5
11948,11874,5
7327,10216,5
7187,5287,5
10089,10460,5
689,8020,5
1064,2685,5
362,8212,5
9701,12430,5
6622,9357,5
11687,1955,5
8988,11767,5
779,3631,5
5101,4329,5
12323,9101,5
12813,12840,5
12938,12929,5
12945,12947,5
996,3529,5
2518,558,5
8642,8871,5
4670,79,5
698,12813,5
2522,12273,5
4940,2160,5
2788,11572,5
8660,6733,5
10454,952,5
11508,11136,5
7393,7823,5
276,6616,5
13788,13734,5
12582,9777,5
8348,501,5
5769,12286,5
10652,311,5
6553,13623,5
8837,5319,5
6731,10585,5
4459,1947,5
5754,2112,5
6323,8057,5
9974,4957,5
12323,9974,5
12323,6067,5
9540,2964,5
4685,5212,5
4755,2548,5
5278,13620,5
3907,13194,5
14797,14726,5
58,64,5
286,281,5
341,315,5
362,313,5
544,584,5
737,755,5
724,778,5
795,766,5
759,749,5
1025,1044,5
229,231,5
218,286,5
505,511,5
703,774,5
385,1035,5
309,1035,5
1263,1292,5
752,360,5
1057,766,5
1882,1803,5
2054,2062,5
2182,2107,5
2103,2176,5
2183,2123,5
2285,2293,5
2278,2240,5
2404,2436,5
2074,56,5
2026,119,5
2545,2504,5
2521,2522,5
2560,2573,5
2697,2608,5
2951,2963,5
2954,2952,5
3109,3104,5
266,650,5
650,3169,5
3169,255,5
1544,333,5
3502,3509,5
3554,3563,5
3671,3679,5
4046,4019,5
272,2197,5
2197,246,5
3913,1598,5
4294,4282,5
4203,4233,5
3410,272,5
4321,4339,5
979,1332,5
2667,440,5
2586,3924,5
2268,3568,5
2276,3507,5
2288,3525,5
2334,2441,5
4609,4674,5
2720,1248,5
1288,1351,5
2773,4682,5
2941,4353,5
4373,928,5
975,4364,5
4927,4998,5
5098,5022,5
946,3589,5
2222,1313,5
988,2928,5
2334,923,5
3896,5342,5
5422,5467,5
4415,1651,5
1288,4398,5
5692,5606,5
5486,2939,5
4009,5421,5
4009,5404,5
794,2988,5
5726,5722,5
5757,5766,5
4645,4984,5
4911,1828,5
2560,3963,5
2560,1572,5
3998,3572,5
4983,1569,5
5912,5990,5
6064,6008,5
6079,6073,5
4981,3637,5
3615,3012,5
6084,1587,5
3937,1572,5
2560,3404,5
443,4914,5
6848,6833,5
6866,6825,5
6814,6898,5
6814,6866,5
6857,6882,5
6898,6827,5
6830,6827,5
6833,6817,5
6880,6897,5
6889,6858,5
6896,6848,5
4255,6027,5
7539,7560,5
5917,5707,5
5905,2725,5
1608,5736,5
618,3302,5
7778,7800,5
4481,184,5
1619,5734,5
5724,438,5
5724,324,5
5724,5993,5
5954,324,5
5964,5706,5
438,2993,5
8270,8232,5
752,7784,5
1265,4663,5
423,273,5
4584,4823,5
6100,8007,5
5443,6869,5
6064,6817,5
6817,5481,5
6833,5769,5
2294,6854,5
4969,6889,5
5764,7379,5
8945,8968,5
8956,8968,5
2857,7082,5
6831,4427,5
8289,2776,5
7665,5092,5
8471,8690,5
814,4054,5
1833,3345,5
1246,7676,5
3637,7676,5
1933,5286,5
1730,1160,5
256,7400,5
8146,3440,5
8702,7735,5
6786,3503,5
1940,8190,5
9015,6166,5
9268,9202,5
8068,6294,5
8403,5911,5
6773,6447,5
8519,2123,5
9626,9682,5
9672,9618,5
9601,9684,5
9919,6718,5
8979,7718,5
9622,5672,5
3626,4555,5
9628,5096,5
9014,7898,5
6668,6857,5
8720,332,5
3447,6765,5
6765,5611,5
10322,10394,5
6208,9389,5
8961,281,5
9769,3216,5
8961,10327,5
10433,10407,5
10440,10412,5
1521,7180,5
9145,8023,5
9482,8014,5
5876,7799,5
5544,3278,5
7243,3278,5
10536,9757,5
8882,486,5
3663,9822,5
174,2231,5
4451,1637,5
1637,382,5
2967,8720,5
148,9700,5
148,5522,5
10943,10985,5
11014,11011,5
11041,11062,5
11148,11175,5
11120,11156,5
11224,11274,5
6777,2581,5
2544,3090,5
1762,7076,5
1678,556,5
8004,8444,5
5669,8004,5
9828,5734,5
5055,8195,5
11642,11636,5
7737,8010,5
5545,7062,5
11062,9118,5
7656,9118,5
11878,11874,5
3589,5056,5
1263,5093,5
3322,3554,5
3269,4097,5
9969,7319,5
1041,4337,5
10023,4728,5
11007,8194,5
5653,4713,5
6114,7902,5
9376,3117,5
10644,10899,5
3243,8363,5
3316,5447,5
11276,9951,5
10731,11886,5
6171,11886,5
4917,9369,5
2054,9127,5
8040,11923,5
7801,9752,5
6084,3921,5
7002,10479,5
12235,12239,5
4737,1747,5
12352,12340,5
10478,1352,5
4784,9501,5
5747,12358,5
5438,10203,5
6944,4782,5
11450,360,5
11378,12100,5
12508,12533,5
10306,12587,5
6089,318,5
12232,7864,5
11171,859,5
10130,859,5
11422,2653,5
8594,10365,5
4420,10196,5
7520,8544,5
7200,1113,5
3809,11089,5
13416,13411,5
361,5260,5
12551,12212,5
482,4576,5
5574,7064,5
11508,5574,5
5464,4576,5
683,5411,5
5910,12189,5
2925,13846,5
7846,12587,5
10340,10812,5
1753,6001,5
1753,9152,5
10762,12553,5
8348,12389,5
8091,7350,5
3925,5164,5
13404,10685,5
13668,13365,5
1898,13668,5
12195,1898,5
14039,798,5
8810,2548,5
13221,6067,5
9974,7661,5
5212,9974,5
10067,11211,5
9994,4770,5
8057,6323,5
13284,7099,5
11587,1769,5
5212,712,5
10205,712,5
5278,8434,5
2987,11651,5
6085,1591,5
5480,8434,5
954,8961,5
11282,12163,5
2902,7112,5
15135,15188,5
15112,15153,5
292,295,5
309,324,5
382,395,5
656,654,5
706,747,5
716,786,5
724,743,5
624,622,5
750,761,5
1025,1029,5
1035,382,5
308,1073,5
328,1057,5
385,1002,5
309,1002,5
2176,2196,5
2124,2134,5
2184,2138,5
2262,2277,5
2205,2299,5
2245,2244,5
2471,2431,5
2496,2500,5
2495,2433,5
2539,2586,5
2914,2944,5
3021,3049,5
601,255,5
3477,3414,5
3569,3587,5
3567,3587,5
3589,3577,5
3518,3593,5
3604,3672,5
3677,3700,5
3785,3753,5
3988,3990,5
4071,4057,5
2152,218,5
1005,2541,5
2242,3504,5
2544,1662,5
4010,4398,5
3668,2429,5
4346,4080,5
4665,4656,5
1696,4059,5
407,4009,5
4824,4818,5
4200,1263,5
5379,5328,5
5327,5350,5
1358,3578,5
2932,3635,5
2780,1375,5
5467,5479,5
1351,4377,5
5435,4012,5
2939,5414,5
4044,5414,5
5421,4364,5
1696,5439,5
5647,2471,5
5743,5737,5
5737,5746,5
5733,5799,5
1612,362,5
4421,3950,5
3527,4430,5
3527,3991,5
1651,4632,5
4967,1046,5
4967,1651,5
3919,752,5
5923,5954,5
5984,5942,5
5946,5901,5
5997,5919,5
3735,1940,5
6032,6045,5
2681,2286,5
6086,446,5
3937,1662,5
4988,5455,5
6897,6833,5
6844,6885,5
6824,6878,5
4641,4523,5
6977,6984,5
7077,7088,5
7209,7242,5
7578,1163,5
1554,1028,5
5841,3173,5
7745,7719,5
6469,4481,5
324,5761,5
2734,6469,5
438,4481,5
3806,7172,5
8363,7726,5
7172,2285,5
202,3928,5
3486,3758,5
6017,6817,5
3120,6854,5
6833,6001,5
5491,5788,5
7513,5216,5
3798,3934,5
8297,1182,5
1230,3735,5
283,3866,5
4054,233,5
7602,3278,5
3093,625,5
83,8686,5
4338,6322,5
6093,8232,5
1357,8348,5
3743,3440,5
6486,4135,5
8837,3405,5
5361,3547,5
5584,95,5
5509,7820,5
6786,7662,5
9285,9295,5
6010,5414,5
6020,8403,5
2886,6100,5
9394,9342,5
756,5592,5
5138,3650,5
6441,4552,5
3180,1343,5
9601,9628,5
9704,9753,5
9058,3223,5
9562,5007,5
3718,2150,5
6263,2441,5
1296,6987,5
6750,8007,5
2529,4553,5
9693,4933,5
9611,187,5
9601,388,5
10313,10346,5
10327,10352,5
8587,8084,5
9318,8005,5
2755,5799,5
8961,4249,5
5571,9934,5
1677,10384,5
3590,10397,5
10417,10407,5
10456,10485,5
10196,9833,5
2926,10334,5
2857,10396,5
7860,10325,5
7860,8048,5
7810,5423,5
3356,3278,5
4441,4552,5
8158,8775,5
92,7243,5
9500,7810,5
7243,9466,5
9834,7643,5
8036,2123,5
2234,8803,5
3064,4202,5
2024,9699,5
148,1849,5
1822,484,5
10710,10788,5
6865,490,5
3064,10701,5
6453,8036,5
3078,1769,5
1927,556,5
11588,11577,5
7998,8445,5
2185,2970,5
9386,10497,5
9539,9386,5
11767,11729,5
4641,8363,5
9709,3518,5
11811,11834,5
7319,11180,5
6050,391,5
7229,4110,5
1296,8266,5
10058,1296,5
8867,9539,5
9421,628,5
9421,2062,5
2544,4363,5
7747,8017,5
10616,4170,5
167,8562,5
352,2982,5
10018,9395,5
2054,10328,5
10097,9359,5
8149,9383,5
7801,2851,5
3677,11917,5
2851,7801,5
10862,8197,5
1673,4713,5
9503,5911,5
855,7502,5
6591,6246,5
8988,7319,5
6978,8830,5
12547,12533,5
8290,5219,5
9516,12557,5
1289,12298,5
9435,6323,5
7627,5553,5
8375,6289,5
5411,683,5
12335,6258,5
3883,4576,5
11515,11136,5
11508,7064,5
5464,5710,5
7823,7393,5
1651,3702,5
1651,2065,5
10632,9505,5
12286,3403,5
13900,13839,5
13119,7286,5
998,10023,5
8036,9152,5
10340,4070,5
7995,12553,5
9171,8132,5
6915,9703,5
12586,9653,5
9653,8036,5
3773,446,5
13235,9749,5
5332,12582,5
6809,2536,5
926,12126,5
10685,3065,5
13851,4136,5
8563,1947,5
14060,12981,5
7721,13284,5
13218,2548,5
13218,2112,5
2964,10067,5
10067,6591,5
5007,6067,5
2548,13561,5
7060,356,5
6857,9540,5
6085,132,5
10244,132,5
165,157,5
286,247,5
253,202,5
255,226,5
295,218,5
364,385,5
733,781,5
746,778,5
758,797,5
732,708,5
712,739,5
793,743,5
750,701,5
218,281,5
622,611,5
799,712,5
747,726,5
734,703,5
1029,328,5
1266,1242,5
1247,1014,5
1581,1561,5
2285,2244,5
2283,2219,5
2244,2252,5
2462,2452,5
2576,2586,5
2932,2901,5
3396,3349,5
3421,3436,5
3471,3477,5
3548,3529,5
3639,3603,5
3678,3671,5
3402,1001,5
3988,3929,5
3940,3914,5
3952,3947,5
3180,2527,5
490,1300,5
402,2565,5
2699,3924,5
2848,1662,5
4274,4239,5
4255,4212,5
4209,4284,5
2667,331,5
2279,3537,5
2247,3570,5
2223,3509,5
2062,3661,5
4546,4595,5
3847,4546,5
2750,1272,5
1082,3046,5
3120,3087,5
4182,1800,5
4682,1828,5
928,4017,5
3582,4464,5
1252,2669,5
2848,1108,5
1436,4182,5
3512,2500,5
3578,941,5
5356,3184,5
5307,405,5
5319,1722,5
3177,378,5
5668,5632,5
5419,4066,5
2959,5423,5
5414,1666,5
5494,1484,5
5500,4395,5
5421,1464,5
4395,5481,5
5408,1484,5
1798,2743,5
5718,5758,5
300,4449,5
3453,2523,5
4665,4993,5
1572,2560,5
4593,4632,5
813,798,5
3919,1219,5
5918,5912,5
5918,5996,5
1853,6100,5
443,4552,5
1598,3991,5
6092,3861,5
3991,1598,5
170,3016,5
6673,6694,5
6874,6858,5
6853,6839,5
6831,6818,5
6825,6878,5
7454,7450,5
7540,732,5
5716,5979,5
6408,5798,5
5798,4373,5
5720,4481,5
2973,1340,5
7172,1766,5
8355,8328,5
8588,8566,5
6474,3536,5
6898,2759,5
6039,6897,5
1865,5744,5
6878,5769,5
2759,6870,5
7463,3784,5
1230,8132,5
7602,3093,5
2906,7868,5
441,7820,5
4563,5435,5
4765,1146,5
2032,3931,5
592,1531,5
92,1214,5
9083,9072,5
8733,6591,5
6507,9083,5
9072,5620,5
5579,3418,5
1940,901,5
5566,5789,5
9252,9238,5
6773,6418,5
9505,9513,5
9619,9686,5
9179,7987,5
10073,10036,5
10046,10021,5
6305,649,5
7162,9924,5
6783,9997,5
6100,4249,5
4249,8037,5
2886,8190,5
6052,5423,5
300,4553,5
622,4933,5
9793,9924,5
866,1338,5
8979,4092,5
418,182,5
8888,9703,5
3029,2097,5
8225,2234,5
10377,10313,5
10315,10313,5
4591,6777,5
4881,9859,5
6084,10327,5
10373,2960,5
7768,10371,5
1389,7220,5
905,7662,5
92,10325,5
3802,5668,5
10592,1607,5
8685,4177,5
4841,8589,5
2336,484,5
3002,5522,5
2345,1822,5
2945,4451,5
61,2336,5
9066,497,5
10791,10795,5
10712,10731,5
6180,4092,5
9818,478,5
5584,11027,5
11198,11102,5
11275,11276,5
2581,11276,5
10703,8260,5
11359,11327,5
7059,1511,5
8562,1769,5
6113,3223,5
5796,10449,5
11275,1927,5
1464,5669,5
8475,8195,5
8195,1343,5
2970,2185,5
11361,11073,5
11284,9988,5
7008,7327,5
11964,11946,5
736,1296,5
1064,8424,5
7706,4336,5
3432,728,5
728,2117,5
2744,1064,5
6114,4675,5
7510,47,5
3090,8017,5
6857,6149,5
6199,3812,5
7393,6787,5
8128,9331,5
10097,11225,5
7881,9385,5
1352,8078,5
92,953,5
3921,10862,5
582,4070,5
11194,3877,5
11610,7364,5
2054,6111,5
10095,5116,5
10467,8180,5
6030,9752,5
11883,5438,5
9822,6915,5
10478,11285,5
10306,848,5
10179,11633,5
11600,7744,5
12508,9822,5
11844,86,5
9862,10478,5
11171,5009,5
1555,1115,5
2588,5201,5
1822,12520,5
12883,12891,5
12897,12878,5
10365,8594,5
9355,5711,5
12210,10963,5
13605,13647,5
8446,8660,5
10454,8180,5
6220,11553,5
12542,3112,5
3533,12273,5
1482,4827,5
13734,13788,5
13943,13940,5
9890,3759,5
1753,9653,5
6001,1829,5
5414,1753,5
5769,7902,5
5867,9156,5
1898,9956,5
13669,4603,5
6067,7661,5
13221,9974,5
9974,1769,5
6857,5212,5
4770,13571,5
12231,14018,5
13564,7114,5
11562,7611,5
938,2868,5
12146,738,5
12146,2868,5
14771,14797,5
14705,14741,5
173,190,5
341,308,5
431,416,5
528,544,5
511,574,5
637,628,5
706,750,5
764,743,5
786,747,5
747,774,5
792,727,5
877,802,5
884,851,5
1051,1057,5
1011,1086,5
465,421,5
703,793,5
731,781,5
721,772,5
785,729,5
772,703,5
761,719,5
1001,1072,5
1023,1021,5
1070,1089,5
1200,1102,5
1072,305,5
308,1002,5
1052,393,5
395,1057,5
381,1001,5
